file,upload_gui_time,stats_time,scatter_plot_time,magnitude_plot_time,row_scaled_heatmap_time,total_time
neos-3988577-wolgan.mps,0.19874048233032227,0.0004200935363769531,0.12556195259094238,1.9426372051239014,,2.533768653869629
neos-4300652-rahue.mps,0.2570528984069824,0.0005040168762207031,0.04943966865539551,1.7436959743499756,,2.252469539642334
neos-4338804-snowy.mps,0.10988950729370117,0.0007436275482177734,0.008940696716308594,0.24080419540405273,0.04269266128540039,0.418590784072876
neos-4387871-tavua.mps,0.039560794830322266,0.0006821155548095703,0.013343334197998047,0.9272623062133789,,1.004530668258667
neos-4413714-turia.mps,0.5785653591156006,0.0003211498260498047,0.2250363826751709,2.0179851055145264,,4.906328916549683
neos-4532248-waihi.mps,0.481173038482666,0.0013759136199951172,0.14831972122192383,1.6245160102844238,,2.7217586040496826
neos-4647030-tutaki.mps,3.7030751705169678,0.00034618377685546875,1.4129679203033447,3.1736207008361816,,11.479641914367676
neos-4722843-widden.mps,0.612910270690918,0.0008089542388916016,0.31450462341308594,1.9536986351013184,,3.3794870376586914
neos-4738912-atrato.mps,0.051484107971191406,0.0001380443572998047,0.0059719085693359375,0.5463104248046875,,0.8227648735046387
neos-4763324-toguru.mps,0.3211395740509033,0.000827789306640625,0.07542157173156738,1.7399585247039795,,2.406574249267578
neos-4954672-berkel.mps,0.06480288505554199,0.0005879402160644531,0.007260322570800781,0.37306833267211914,0.10196447372436523,0.5664136409759521
neos-5049753-cuanza.mps,1.6606802940368652,0.0035779476165771484,0.399730920791626,2.0131711959838867,,5.8286309242248535
neos-5052403-cygnet.mps,3.296722412109375,0.0007214546203613281,1.6308119297027588,3.2036383152008057,,10.573767185211182
neos-5093327-huahum.mps,0.5335044860839844,0.00047016143798828125,0.2403266429901123,2.1406586170196533,,3.5466983318328857
neos-5104907-jarama.mps,1.6652371883392334,0.00503230094909668,1.0264999866485596,2.589282512664795,,7.634929180145264
neos-5107597-kakapo.mps,0.07176733016967773,0.0002071857452392578,0.007513284683227539,0.7659528255462646,,0.8821456432342529
neos-5114902-kasavu.mps,11.515156984329224,0.02644491195678711,3.964498519897461,9.077156066894531,,39.49652647972107
neos-5188808-nattai.mps,0.23945045471191406,0.0008194446563720703,0.11760473251342773,3.135657548904419,,3.7407288551330566
neos-5195221-niemur.mps,0.2621183395385742,0.002654552459716797,0.15103459358215332,3.363555431365967,,4.009098291397095
neos-631710.mps,1.475886344909668,0.00234222412109375,0.7122693061828613,3.2491509914398193,,7.2625439167022705
neos-662469.mps,0.24044561386108398,0.0002696514129638672,0.16857552528381348,3.044978618621826,,3.6903605461120605
neos-787933.mps,0.6337122917175293,0.0004608631134033203,0.2535216808319092,3.0060977935791016,,5.746450901031494
neos-827175.mps,0.20307707786560059,0.00035309791564941406,0.0930330753326416,3.026611566543579,,3.5466976165771484
neos-848589.mps,1.7551460266113281,0.003462076187133789,0.9339613914489746,3.3242621421813965,,9.300665855407715
neos-860300.mps,0.3450918197631836,0.0007412433624267578,0.34110355377197266,3.144111156463623,0.26045846939086914,4.460713624954224
neos-873061.mps,0.7857015132904053,0.0013179779052734375,0.3276839256286621,3.0287742614746094,,5.3792150020599365
neos-911970.mps,0.04354047775268555,0.0005190372467041016,0.0049593448638916016,0.19815850257873535,0.01595139503479004,1.2934706211090088
neos-933966.mps,0.2857348918914795,0.0003476142883300781,0.15440726280212402,3.0606369972229004,,3.817692756652832
neos-950242.mps,0.19336342811584473,0.00047969818115234375,0.08897948265075684,2.9834301471710205,,3.3846001625061035
neos-957323.mps,0.562058687210083,0.0007014274597167969,0.43671202659606934,3.300813913345337,,5.047557353973389
neos-960392.mps,0.3481886386871338,0.0005688667297363281,0.2105269432067871,3.2652711868286133,,4.637858867645264
neos17.mps,0.05098390579223633,0.0002288818359375,0.0068514347076416016,0.28554773330688477,0.024994373321533203,0.37657666206359863
neos5.mps,0.02788853645324707,0.0003666877746582031,0.004519939422607422,0.16264605522155762,0.019018173217773438,0.21870923042297363
neos8.mps,0.44025254249572754,0.0010814666748046875,0.3466970920562744,3.2507691383361816,,4.518712520599365
neos859080.mps,0.012161731719970703,0.001622915267944336,0.004621744155883789,0.1164865493774414,0.011873722076416016,0.15159821510314941
net12.mps,0.13700556755065918,0.0004382133483886719,0.06951069831848145,3.0485360622406006,,3.398090362548828
netdiversion.mps,1.078932285308838,0.0015230178833007812,0.5301640033721924,3.1462087631225586,,6.232755899429321
nexp-150-20-8-5.mps,0.11255192756652832,0.0002512931823730469,0.03646659851074219,2.4748334884643555,,2.7485671043395996
ns1116954.mps,0.6272437572479248,0.0017735958099365234,0.34957385063171387,3.1929805278778076,,4.718300819396973
ns1208400.mps,0.11931204795837402,0.0002739429473876953,0.07799983024597168,3.038093090057373,,3.3376810550689697
ns1644855.mps,1.799515724182129,0.0010616779327392578,1.8050720691680908,3.644810676574707,,9.273924112319946
ns1760995.mps,2.846482753753662,0.008729696273803711,1.576601266860962,3.5640594959259033,,9.879828691482544
ns1830653.mps,0.10028576850891113,0.00034236907958984375,0.08574819564819336,2.990515947341919,0.12406802177429199,3.4208974838256836
ns1952667.mps,0.31329774856567383,0.0004527568817138672,0.2891559600830078,3.13031005859375,0.02245616912841797,4.117659091949463
nu25-pr12.mps,0.08368611335754395,0.0002512931823730469,0.015359878540039062,1.0940182209014893,,1.251737356185913
nursesched-medium-hint03.mps,1.0057134628295898,0.0009899139404296875,0.570636510848999,3.1465578079223633,,5.445751190185547
nursesched-sprint02.mps,0.31565403938293457,0.0003025531768798828,0.19102144241333008,3.41252064704895,,4.156563997268677
nw04.mps,0.5948667526245117,0.0007359981536865234,0.6068065166473389,3.481022596359253,0.06065487861633301,6.073090553283691
opm2-z10-s4.mps,0.7186870574951172,0.002319812774658203,0.4427475929260254,3.3637502193450928,,5.125898599624634
p200x1188c.mps,0.04514789581298828,0.00022220611572265625,0.004775285720825195,0.27387046813964844,0.12105393409729004,0.6765384674072266
peg-solitaire-a3.mps,0.1028292179107666,0.00026702880859375,0.027764558792114258,1.7156827449798584,,1.9148705005645752
pg.mps,0.05165886878967285,0.0004062652587890625,0.011196613311767578,0.30574512481689453,0.015762805938720703,0.40859222412109375
pg5_34.mps,0.0492250919342041,0.0003504753112792969,0.01372981071472168,0.45345258712768555,0.02258443832397461,0.5626323223114014
physiciansched3-3.mps,1.7089197635650635,0.003940582275390625,0.9064540863037109,3.408229351043701,,7.6772825717926025
physiciansched6-2.mps,1.2273924350738525,0.0023403167724609375,0.4173717498779297,3.704913377761841,,11.261175870895386
piperout-08.mps,0.13741779327392578,0.0003209114074707031,0.04254508018493652,2.735013008117676,,3.00793719291687
piperout-27.mps,0.17029047012329102,0.0003509521484375,0.04680633544921875,3.050201177597046,,3.3534767627716064
pk1.mps,0.03967761993408203,0.000881195068359375,0.0037403106689453125,0.08079719543457031,0.008762598037719727,0.1363506317138672
proteindesign121hz512p9.mps,0.7967400550842285,0.0009715557098388672,0.5480718612670898,3.1066715717315674,,5.634846448898315
proteindesign122trx11p8.mps,0.7280993461608887,0.0007643699645996094,0.500420331954956,3.4187023639678955,,5.628942251205444
qap10.mps,0.07697939872741699,0.0002841949462890625,0.01790761947631836,1.1810572147369385,0.1422877311706543,1.4687578678131104
radiationm18-12-05.mps,0.2779090404510498,0.0005362033843994141,0.08123993873596191,2.9733834266662598,,3.604292631149292
radiationm40-10-02.mps,1.1146736145019531,0.0023860931396484375,0.35148048400878906,3.062803268432617,,5.930887460708618
rail01.mps,0.6602110862731934,0.001348257064819336,0.3949441909790039,3.2332684993743896,,5.128096103668213
rail02.mps,1.3355107307434082,0.0010905265808105469,0.6496174335479736,3.1675591468811035,,7.423540830612183
rail507.mps,0.5523107051849365,0.0005717277526855469,0.40192151069641113,3.088022470474243,,4.732774496078491
ran14x18-disj-8.mps,0.05193471908569336,0.0008058547973632812,0.028296470642089844,0.6124160289764404,0.028132915496826172,0.7479097843170166
rd-rplusc-21.mps,0.8537032604217529,0.0020868778228759766,0.7367703914642334,3.1994473934173584,,5.626248598098755
reblock115.mps,0.04010772705078125,0.0004603862762451172,0.023812055587768555,0.8903656005859375,0.1743755340576172,1.1506197452545166
rmatr100-p10.mps,0.10361218452453613,0.00026106834411621094,0.018959522247314453,1.2951550483703613,,1.478238821029663
rmatr200-p5.mps,0.28226637840270996,0.0005025863647460938,0.09637999534606934,2.9780590534210205,,3.608306646347046
rocI-4-11.mps,0.11185717582702637,0.0002830028533935547,0.02364349365234375,1.6287286281585693,,1.8275902271270752
rocII-5-11.mps,0.42444801330566406,0.0005939006805419922,0.25822973251342773,3.178366184234619,,4.171277284622192
rococoB10-011000.mps,0.09101295471191406,0.0002727508544921875,0.017555713653564453,0.9959797859191895,0.15621542930603027,1.301421880722046
rococoC10-001000.mps,0.06605243682861328,0.0004162788391113281,0.014259576797485352,0.6958026885986328,0.09477567672729492,0.919752836227417
roi2alpha3n4.mps,0.9259991645812988,0.0005359649658203125,0.7507798671722412,3.1704046726226807,0.17208552360534668,5.883960485458374
roi5alpha10n8.mps,2.5533859729766846,0.0004112720489501953,2.066335439682007,3.6799862384796143,,11.172954559326172
roll3000.mps,0.07200145721435547,0.0004055500030517578,0.028790712356567383,1.9718661308288574,0.0885934829711914,2.201859951019287
s100.mps,3.2244627475738525,0.0004851818084716797,1.5919995307922363,3.542961359024048,,11.885101079940796
s250r10.mps,2.341158390045166,0.0007517337799072266,1.1256835460662842,3.4048285484313965,,9.426082849502563
satellites2-40.mps,0.3225078582763672,0.0004322528839111328,0.24112963676452637,2.982980251312256,,3.9700543880462646
satellites2-60-fs.mps,0.1981658935546875,0.00039196014404296875,0.10649228096008301,3.999814510345459,,4.574902296066284
savsched1.mps,2.566298007965088,0.004668235778808594,1.5379817485809326,3.49629807472229,,10.81267261505127
sct2.mps,0.04749035835266113,0.00036263465881347656,0.024969816207885742,1.3992383480072021,,1.5294990539550781
seymour.mps,0.0878760814666748,0.0002582073211669922,0.02909541130065918,2.013127565383911,0.16697120666503906,2.3461833000183105
seymour1.mps,0.09468531608581543,0.0003514289855957031,0.02970433235168457,2.4340128898620605,0.16864228248596191,2.7825117111206055
sing326.mps,0.4087369441986084,0.0007271766662597656,0.2316443920135498,3.066103935241699,,4.200309753417969
sing44.mps,0.4188871383666992,0.0009379386901855469,0.310152530670166,3.2469873428344727,,4.5386962890625
snp-02-004-104.mps,0.9170057773590088,0.0015027523040771484,0.38985705375671387,1.6207706928253174,,4.2191407680511475
sorrell3.mps,0.4688267707824707,0.0012295246124267578,0.09658527374267578,1.9387528896331787,,2.7566661834716797
sp150x300d.mps,0.04023909568786621,0.0001952648162841797,0.0014760494232177734,0.04759716987609863,0.010089874267578125,0.10320258140563965
sp97ar.mps,0.1951301097869873,0.00017309188842773438,0.08316206932067871,1.5186426639556885,,1.965670108795166
sp98ar.mps,0.25534915924072266,0.00019407272338867188,0.13129758834838867,1.7631046772003174,,2.3992056846618652
splice1k1.mps,0.9415411949157715,0.000347137451171875,0.6789486408233643,2.253232955932617,,4.828662395477295
square41.mps,7.542224168777466,0.0004973411560058594,4.789356231689453,13.070441007614136,,34.120298624038696
square47.mps,16.297671794891357,0.004662513732910156,8.960617065429688,74.45039176940918,,117.24195528030396
supportcase10.mps,0.8608100414276123,0.007658481597900391,0.20003628730773926,1.9770379066467285,,3.524517774581909
supportcase12.mps,4.564446926116943,0.0016481876373291016,0.7260410785675049,2.3815572261810303,,11.138485670089722
supportcase18.mps,0.04399681091308594,0.00023674964904785156,0.009427547454833984,0.9963603019714355,0.15128350257873535,1.2580230236053467
supportcase19.mps,4.6304826736450195,0.0005590915679931641,1.3976433277130127,3.0407919883728027,,17.925140619277954
supportcase22.mps,1.3641924858093262,0.0022182464599609375,0.7566039562225342,2.1642606258392334,,5.561366319656372
supportcase26.mps,0.07459712028503418,0.00021719932556152344,0.0021784305572509766,0.11693572998046875,0.052227020263671875,0.2510557174682617
supportcase33.mps,0.26528215408325195,0.00026488304138183594,0.06130719184875488,1.740786075592041,,2.2368454933166504
supportcase40.mps,0.15861058235168457,0.0002865791320800781,0.030596494674682617,5.513384819030762,,5.825971841812134
supportcase42.mps,0.3106517791748047,0.0003304481506347656,0.12949490547180176,1.7693607807159424,,2.4562923908233643
supportcase6.mps,0.5520868301391602,0.00022840499877929688,0.17496776580810547,1.6821703910827637,,3.050433874130249
supportcase7.mps,1.4655342102050781,0.0002803802490234375,1.0421452522277832,2.404157876968384,,6.826212644577026
swath1.mps,0.10809755325317383,0.00042748451232910156,0.01236724853515625,1.3479893207550049,0.11447000503540039,1.6129627227783203
swath3.mps,0.12864351272583008,0.00037026405334472656,0.01900768280029297,3.083026170730591,0.17881536483764648,3.5281903743743896
tbfp-network.mps,0.500511884689331,0.0005266666412353516,0.19971561431884766,1.5293982028961182,,2.7358157634735107
thor50dday.mps,0.39946842193603516,0.00043582916259765625,0.05920600891113281,1.9363911151885986,,2.719270944595337
timtab1.mps,0.05929088592529297,0.00040221214294433594,0.0028336048126220703,0.0816643238067627,0.012121915817260742,0.16182470321655273
tr12-30.mps,0.06698465347290039,0.0002913475036621094,0.003206014633178711,0.12135529518127441,0.01850128173828125,0.21768522262573242
traininstance2.mps,0.06105208396911621,0.00019431114196777344,0.011722326278686523,2.0437417030334473,,2.1668519973754883
traininstance6.mps,0.13071084022521973,0.0008025169372558594,0.05890226364135742,2.0962955951690674,,2.380747079849243
trento1.mps,0.1406562328338623,0.0003285408020019531,0.08340644836425781,3.22611403465271,0.2038402557373047,3.7691168785095215
triptim1.mps,0.3619651794433594,0.0005300045013427734,0.14626526832580566,1.6398169994354248,,2.5813615322113037
uccase12.mps,0.4708900451660156,0.001007080078125,0.1241309642791748,1.8482275009155273,,2.809356689453125
uccase9.mps,0.41889405250549316,0.0003905296325683594,0.11961150169372559,1.986356258392334,,2.9508886337280273
uct-subprob.mps,0.06445074081420898,0.00049591064453125,0.013080596923828125,0.5040378570556641,0.08997058868408203,0.6891849040985107
unitcal_7.mps,0.21042418479919434,0.0003333091735839844,0.03403592109680176,1.525949478149414,,1.940659761428833
var-smallemery-m6j6.mps,0.5613183975219727,0.00023603439331054688,0.2833588123321533,2.4050278663635254,,3.670982837677002
wachplan.mps,0.14480805397033691,0.00012493133544921875,0.024744749069213867,2.1635830402374268,0.12401866912841797,2.685248613357544
